Specie,CellDensity,Day,N,Condition,ID,Nitrite
PY1,10^3,57.875,3,Cat-,7,0
PY1,10^3,57.875,3,Cat-,8,0
PY1,10^3,57.875,3,Cat-,9,0
PY1,10^3,57.875,3,Cat-,10,0
PY1,10^3,57.875,3,Cat-,11,0
PY1,10^3,57.875,3,Cat-,12,0
PY1,10^3,57.875,3,Cat+,1,0.988685784
PY1,10^3,57.875,3,Cat+,2,0.067967563
PY1,10^3,57.875,3,Cat+,3,0.210012409
PY1,10^3,57.875,3,Cat+,4,1
PY1,10^3,57.875,3,Cat+,5,1
PY1,10^3,57.875,3,Cat+,6,1
PY1,10^3,57.875,3,Cat+,7,1
PY1,10^3,57.875,3,Cat+,8,1
PY1,10^3,57.875,3,Cat+,9,1
PY1,10^3,57.875,3,Cat+,10,1
PY1,10^3,57.875,3,Cat+,11,1
PY1,10^3,57.875,3,Cat+,12,0.24552362
PY1,10^3,65.89583333,1,Cat-,1,0.046061126
PY1,10^3,65.89583333,1,Cat-,2,0
PY1,10^3,65.89583333,1,Cat-,3,0
PY1,10^3,65.89583333,1,Cat-,4,0.026068068
PY1,10^3,65.89583333,1,Cat-,5,0
PY1,10^3,65.89583333,1,Cat-,6,0
PY1,10^3,65.89583333,1,Cat-,7,0
PY1,10^3,65.89583333,1,Cat-,8,0
PY1,10^3,65.89583333,1,Cat-,9,0
PY1,10^3,65.89583333,1,Cat-,10,0
PY1,10^3,65.89583333,1,Cat-,11,0
PY1,10^3,65.89583333,1,Cat-,12,0
PY1,10^3,65.89583333,1,Cat+,1,0.967692324
PY1,10^3,65.89583333,1,Cat+,2,1
PY1,10^3,65.89583333,1,Cat+,3,1
PY1,10^3,65.89583333,1,Cat+,4,0.332303196
PY1,10^3,65.89583333,1,Cat+,5,0.06751709
PY1,10^3,65.89583333,1,Cat+,6,0.08507197
PY1,10^3,65.89583333,1,Cat+,7,1
PY1,10^3,65.89583333,1,Cat+,8,1
PY1,10^3,65.89583333,1,Cat+,9,1
PY1,10^3,65.89583333,1,Cat+,10,1
PY1,10^3,65.89583333,1,Cat+,11,0.435194298
PY1,10^3,65.89583333,1,Cat+,12,1
PY1,10^3,65.89583333,2,Cat-,1,0
PY1,10^3,65.89583333,2,Cat-,2,0
PY1,10^3,65.89583333,2,Cat-,3,0
PY1,10^3,65.89583333,2,Cat-,4,0
PY1,10^3,65.89583333,2,Cat-,5,0
PY1,10^3,65.89583333,2,Cat-,6,0
PY1,10^3,65.89583333,2,Cat-,7,0
PY1,10^3,65.89583333,2,Cat-,8,0
PY1,10^3,65.89583333,2,Cat-,9,0
PY1,10^3,65.89583333,2,Cat-,10,0
PY1,10^3,65.89583333,2,Cat-,11,0
PY1,10^3,65.89583333,2,Cat-,12,0
PY1,10^3,65.89583333,2,Cat+,1,1
PY1,10^3,65.89583333,2,Cat+,2,0.157738494
PY1,10^3,65.89583333,2,Cat+,3,0.764575336
PY1,10^3,65.89583333,2,Cat+,4,1
PY1,10^3,65.89583333,2,Cat+,5,1
PY1,10^3,65.89583333,2,Cat+,6,1
PY1,10^3,65.89583333,2,Cat+,7,1
PY1,10^3,65.89583333,2,Cat+,8,1
PY1,10^3,65.89583333,2,Cat+,9,1
PY1,10^3,65.89583333,2,Cat+,10,1
PY1,10^3,65.89583333,2,Cat+,11,1
PY1,10^3,65.89583333,2,Cat+,12,0.709787831
PY1,10^3,65.89583333,3,Cat-,1,0
PY1,10^3,65.89583333,3,Cat-,2,0
PY1,10^3,65.89583333,3,Cat-,3,0
PY1,10^3,65.89583333,3,Cat-,4,0
PY1,10^3,65.89583333,3,Cat-,5,0
PY1,10^3,65.89583333,3,Cat-,6,0
PY1,10^3,65.89583333,3,Cat-,7,0
PY1,10^3,65.89583333,3,Cat-,8,0
PY1,10^3,65.89583333,3,Cat-,9,0
PY1,10^3,65.89583333,3,Cat-,10,0
PY1,10^3,65.89583333,3,Cat-,11,0
PY1,10^3,65.89583333,3,Cat-,12,0
PY1,10^3,65.89583333,3,Cat+,1,0.988685784
PY1,10^3,65.89583333,3,Cat+,2,0.067967563
PY1,10^3,65.89583333,3,Cat+,3,0.210012409
PY1,10^3,65.89583333,3,Cat+,4,1
PY1,10^3,65.89583333,3,Cat+,5,1
PY1,10^3,65.89583333,3,Cat+,6,1
PY1,10^3,65.89583333,3,Cat+,7,1
PY1,10^3,65.89583333,3,Cat+,8,1
PY1,10^3,65.89583333,3,Cat+,9,1
PY1,10^3,65.89583333,3,Cat+,10,1
PY1,10^3,65.89583333,3,Cat+,11,1
PY1,10^3,65.89583333,3,Cat+,12,0.24552362
PY1,10^5,57.875,1,Cat-,1,0.069938743
PY1,10^5,57.875,1,Cat-,2,0.091086795
PY1,10^5,57.875,1,Cat-,3,0.126875807
PY1,10^5,57.875,1,Cat-,4,0.080241641
PY1,10^5,57.875,1,Cat-,5,0.092171311
PY1,10^5,57.875,1,Cat-,6,0.157784498
PY1,10^5,57.875,1,Cat-,7,0.087833249
PY1,10^5,57.875,1,Cat-,8,0.092171311
PY1,10^5,57.875,1,Cat-,9,0.15507321
PY1,10^5,57.875,1,Cat-,10,0.083495187
PY1,10^5,57.875,1,Cat-,11,0.09000228
PY1,10^5,57.875,1,Cat-,12,0.143685797
PY1,10^5,57.875,2,Cat-,1,0.0948826
PY1,10^5,57.875,2,Cat-,2,0.100305177
PY1,10^5,57.875,2,Cat-,3,0.151819663
PY1,10^5,57.875,2,Cat-,4,0.098678404
PY1,10^5,57.875,2,Cat-,5,0.100847435
PY1,10^5,57.875,2,Cat-,6,0.164291591
PY1,10^5,57.875,2,Cat-,7,0.081868414
PY1,10^5,57.875,2,Cat-,8,0.102474208
PY1,10^5,57.875,2,Cat-,9,0.158326756
PY1,10^5,57.875,2,Cat-,10,0.080783898
PY1,10^5,57.875,2,Cat-,11,0.104643239
PY1,10^5,57.875,2,Cat-,12,0.147481601
PY1,10^5,57.875,3,Cat-,1,0.280877007
PY1,10^5,57.875,3,Cat-,2,0.075903579
PY1,10^5,57.875,3,Cat-,3,0.125249034
PY1,10^5,57.875,3,Cat-,4,0.20062286
PY1,10^5,57.875,3,Cat-,5,0.248341542
PY1,10^5,57.875,3,Cat-,6,0.131213869
PY1,10^5,57.875,3,Cat-,7,0.076445836
PY1,10^5,57.875,3,Cat-,8,0.081868414
PY1,10^5,57.875,3,Cat-,9,0.148566117
PY1,10^5,57.875,3,Cat-,10,0.072650032
PY1,10^5,57.875,3,Cat-,11,0.080783898
PY1,10^5,57.875,3,Cat-,12,0.124164518
PY1,10^5,65.9375,1,Cat-,1,0.090153172
PY1,10^5,65.9375,1,Cat-,2,0.115678822
PY1,10^5,65.9375,1,Cat-,3,0.166730123
PY1,10^5,65.9375,1,Cat-,4,0.10155825
PY1,10^5,65.9375,1,Cat-,5,0.114592625
PY1,10^5,65.9375,1,Cat-,6,0.191169576
PY1,10^5,65.9375,1,Cat-,7,0.118394317
PY1,10^5,65.9375,1,Cat-,8,0.118394317
PY1,10^5,65.9375,1,Cat-,9,0.188454081
PY1,10^5,65.9375,1,Cat-,10,0.10155825
PY1,10^5,65.9375,1,Cat-,11,0.10644614
PY1,10^5,65.9375,1,Cat-,12,0.169988717
PY1,10^5,65.9375,2,Cat-,1,0.112963328
PY1,10^5,65.9375,2,Cat-,2,0.125454603
PY1,10^5,65.9375,2,Cat-,3,0.17324731
PY1,10^5,65.9375,2,Cat-,4,0.108075437
PY1,10^5,65.9375,2,Cat-,5,0.121652911
PY1,10^5,65.9375,2,Cat-,6,0.192798872
PY1,10^5,65.9375,2,Cat-,7,0.106989239
PY1,10^5,65.9375,2,Cat-,8,0.124911504
PY1,10^5,65.9375,2,Cat-,9,0.200402258
PY1,10^5,65.9375,2,Cat-,10,0.103730646
PY1,10^5,65.9375,2,Cat-,11,0.1270839
PY1,10^5,65.9375,2,Cat-,12,0.187367883
PY1,10^5,65.9375,3,Cat-,1,0.84669
PY1,10^5,65.9375,3,Cat-,2,0.150980254
PY1,10^5,65.9375,3,Cat-,3,0.206376346
PY1,10^5,65.9375,3,Cat-,4,0.720691045
PY1,10^5,65.9375,3,Cat-,5,0.713630759
PY1,10^5,65.9375,3,Cat-,6,0.217781424
PY1,10^5,65.9375,3,Cat-,7,0.129799395
PY1,10^5,65.9375,3,Cat-,8,0.129799395
PY1,10^5,65.9375,3,Cat-,9,0.230272699
PY1,10^5,65.9375,3,Cat-,10,0.102644448
PY1,10^5,65.9375,3,Cat-,11,0.131428692
PY1,10^5,65.9375,3,Cat-,12,0.197143664
PY1,10^1,65.95833333,1,Cat+,1,0
PY1,10^1,65.95833333,1,Cat+,2,0
PY1,10^1,65.95833333,1,Cat+,3,0
PY1,10^1,65.95833333,1,Cat+,4,0
PY1,10^1,65.95833333,1,Cat+,5,0
PY1,10^1,65.95833333,1,Cat+,6,0
PY1,10^1,65.95833333,1,Cat+,7,0
PY1,10^1,65.95833333,1,Cat+,8,0
PY1,10^1,65.95833333,1,Cat+,9,0
PY1,10^1,65.95833333,1,Cat+,10,0
PY1,10^1,65.95833333,1,Cat+,11,0
PY1,10^1,65.95833333,1,Cat+,12,0
PY1,10^1,65.95833333,2,Cat+,1,0
PY1,10^1,65.95833333,2,Cat+,2,0
PY1,10^1,65.95833333,2,Cat+,3,0
PY1,10^1,65.95833333,2,Cat+,4,0
PY1,10^1,65.95833333,2,Cat+,5,0
PY1,10^1,65.95833333,2,Cat+,6,0
PY1,10^1,65.95833333,2,Cat+,7,0
PY1,10^1,65.95833333,2,Cat+,8,0
PY1,10^1,65.95833333,2,Cat+,9,0
PY1,10^1,65.95833333,2,Cat+,10,0
PY1,10^1,65.95833333,2,Cat+,11,0
PY1,10^1,65.95833333,2,Cat+,12,0
PY1,10^1,65.95833333,3,Cat+,1,0
PY1,10^1,65.95833333,3,Cat+,2,0
PY1,10^1,65.95833333,3,Cat+,3,0
PY1,10^1,65.95833333,3,Cat+,4,0
PY1,10^1,65.95833333,3,Cat+,5,0
PY1,10^1,65.95833333,3,Cat+,6,0
PY1,10^1,65.95833333,3,Cat+,7,0
PY1,10^1,65.95833333,3,Cat+,8,0
PY1,10^1,65.95833333,3,Cat+,9,0
PY1,10^1,65.95833333,3,Cat+,10,0
PY1,10^1,65.95833333,3,Cat+,11,0
PY1,10^1,65.95833333,3,Cat+,12,0
PY1,10^3,72.77083333,1,Cat-,1,0.060319402
PY1,10^3,72.77083333,1,Cat-,2,0
PY1,10^3,72.77083333,1,Cat-,3,0.003522795
PY1,10^3,72.77083333,1,Cat-,4,0.04024474
PY1,10^3,72.77083333,1,Cat-,5,0
PY1,10^3,72.77083333,1,Cat-,6,0.003522795
PY1,10^3,72.77083333,1,Cat-,7,0
PY1,10^3,72.77083333,1,Cat-,8,0
PY1,10^3,72.77083333,1,Cat-,9,0.005970925
PY1,10^3,72.77083333,1,Cat-,10,0
PY1,10^3,72.77083333,1,Cat-,11,0
PY1,10^3,72.77083333,1,Cat-,12,0.007929428
PY1,10^3,72.77083333,1,Cat+,1,1
PY1,10^3,72.77083333,1,Cat+,2,1
PY1,10^3,72.77083333,1,Cat+,3,1
PY1,10^3,72.77083333,1,Cat+,4,0.642484627
PY1,10^3,72.77083333,1,Cat+,5,0.186153265
PY1,10^3,72.77083333,1,Cat+,6,0.267920795
PY1,10^3,72.77083333,1,Cat+,7,1
PY1,10^3,72.77083333,1,Cat+,8,1
PY1,10^3,72.77083333,1,Cat+,9,1
PY1,10^3,72.77083333,1,Cat+,10,1
PY1,10^3,72.77083333,1,Cat+,11,0.660600786
PY1,10^3,72.77083333,1,Cat+,12,1
PY1,10^3,72.77083333,2,Cat-,1,0
PY1,10^3,72.77083333,2,Cat-,2,0
PY1,10^3,72.77083333,2,Cat-,3,0
PY1,10^3,72.77083333,2,Cat-,4,0
PY1,10^3,72.77083333,2,Cat-,5,0
PY1,10^3,72.77083333,2,Cat-,6,0.002543543
PY1,10^3,72.77083333,2,Cat-,7,0
PY1,10^3,72.77083333,2,Cat-,8,0
PY1,10^3,72.77083333,2,Cat-,9,0.003033169
PY1,10^3,72.77083333,2,Cat-,10,0
PY1,10^3,72.77083333,2,Cat-,11,0
PY1,10^3,72.77083333,2,Cat-,12,0
PY1,10^3,72.77083333,2,Cat+,1,1
PY1,10^3,72.77083333,2,Cat+,2,0.100958354
PY1,10^3,72.77083333,2,Cat+,3,1
PY1,10^3,72.77083333,2,Cat+,4,1
PY1,10^3,72.77083333,2,Cat+,5,1
PY1,10^3,72.77083333,2,Cat+,6,0.632202483
PY1,10^3,72.77083333,2,Cat+,7,1
PY1,10^3,72.77083333,2,Cat+,8,1
PY1,10^3,72.77083333,2,Cat+,9,1
PY1,10^3,72.77083333,2,Cat+,10,1
PY1,10^3,72.77083333,2,Cat+,11,0.43782099
PY1,10^3,72.77083333,2,Cat+,12,0.912268512
PY1,10^3,72.77083333,3,Cat-,1,0
PY1,10^3,72.77083333,3,Cat-,2,0
PY1,10^3,72.77083333,3,Cat-,3,0.006636458
PY1,10^3,72.77083333,3,Cat-,4,0
PY1,10^3,72.77083333,3,Cat-,5,0
PY1,10^3,72.77083333,3,Cat-,6,0.018675351
PY1,10^3,72.77083333,3,Cat-,7,0
PY1,10^3,72.77083333,3,Cat-,8,0
PY1,10^3,72.77083333,3,Cat-,9,0.01434135
PY1,10^3,72.77083333,3,Cat-,10,0
PY1,10^3,72.77083333,3,Cat-,11,0
PY1,10^3,72.77083333,3,Cat-,12,0.012415127
PY1,10^3,72.77083333,3,Cat+,1,1
PY1,10^3,72.77083333,3,Cat+,2,0.464595944
PY1,10^3,72.77083333,3,Cat+,3,0.945670104
PY1,10^3,72.77083333,3,Cat+,4,1
PY1,10^3,72.77083333,3,Cat+,5,1
PY1,10^3,72.77083333,3,Cat+,6,1
PY1,10^3,72.77083333,3,Cat+,7,1
PY1,10^3,72.77083333,3,Cat+,8,1
PY1,10^3,72.77083333,3,Cat+,9,1
PY1,10^3,72.77083333,3,Cat+,10,1
PY1,10^3,72.77083333,3,Cat+,11,1
PY1,10^3,72.77083333,3,Cat+,12,0.911479648
PY1,10^5,72.77083333,1,Cat-,1,0.076759176
PY1,10^5,72.77083333,1,Cat-,2,0.101786423
PY1,10^5,72.77083333,1,Cat-,3,0.157576327
PY1,10^5,72.77083333,1,Cat-,4,0.0892728
PY1,10^5,72.77083333,1,Cat-,5,0.108564635
PY1,10^5,72.77083333,1,Cat-,6,0.182082172
PY1,10^5,72.77083333,1,Cat-,7,0.109607437
PY1,10^5,72.77083333,1,Cat-,8,0.102829225
PY1,10^5,72.77083333,1,Cat-,9,0.200331206
PY1,10^5,72.77083333,1,Cat-,10,0.092401205
PY1,10^5,72.77083333,1,Cat-,11,0.09500821
PY1,10^5,72.77083333,1,Cat-,12,0.157054926
PY1,10^5,72.77083333,2,Cat-,1,0.092922606
PY1,10^5,72.77083333,2,Cat-,2,0.117949853
PY1,10^5,72.77083333,2,Cat-,3,0.161226133
PY1,10^5,72.77083333,2,Cat-,4,0.099700819
PY1,10^5,72.77083333,2,Cat-,5,0.112214442
PY1,10^5,72.77083333,2,Cat-,6,0.194074395
PY1,10^5,72.77083333,2,Cat-,7,0.099700819
PY1,10^5,72.77083333,2,Cat-,8,0.116907051
PY1,10^5,72.77083333,2,Cat-,9,0.194595795
PY1,10^5,72.77083333,2,Cat-,10,0.089794201
PY1,10^5,72.77083333,2,Cat-,11,0.126813669
PY1,10^5,72.77083333,2,Cat-,12,0.179475167
PY1,10^5,72.77083333,3,Cat-,1,0.931335366
PY1,10^5,72.77083333,3,Cat-,2,0.314518018
PY1,10^5,72.77083333,3,Cat-,3,0.231615264
PY1,10^5,72.77083333,3,Cat-,4,0.831226379
PY1,10^5,72.77083333,3,Cat-,5,0.753537635
PY1,10^5,72.77083333,3,Cat-,6,0.262899322
PY1,10^5,72.77083333,3,Cat-,7,0.14871251
PY1,10^5,72.77083333,3,Cat-,8,0.178953766
PY1,10^5,72.77083333,3,Cat-,9,0.255599709
PY1,10^5,72.77083333,3,Cat-,10,0.125249467
PY1,10^5,72.77083333,3,Cat-,11,0.136198887
PY1,10^5,72.77083333,3,Cat-,12,0.203459612
PY1,10^3,73.89583333,2,Cat-,1,0
PY1,10^3,73.89583333,2,Cat-,2,0
PY1,10^3,73.89583333,2,Cat-,3,0
PY1,10^3,73.89583333,2,Cat-,4,0
PY1,10^3,73.89583333,2,Cat-,5,0
PY1,10^3,73.89583333,2,Cat-,6,0
PY1,10^3,73.89583333,2,Cat-,7,0
PY1,10^3,73.89583333,2,Cat-,8,0
PY1,10^3,73.89583333,2,Cat-,9,0
PY1,10^3,73.89583333,2,Cat-,10,0
PY1,10^3,73.89583333,2,Cat-,11,0
PY1,10^3,73.89583333,2,Cat-,12,0
PY1,10^3,73.89583333,2,Cat+,1,1
PY1,10^3,73.89583333,2,Cat+,2,0.1173303
PY1,10^3,73.89583333,2,Cat+,3,1
PY1,10^3,73.89583333,2,Cat+,4,1
PY1,10^3,73.89583333,2,Cat+,5,1
PY1,10^3,73.89583333,2,Cat+,6,0.690542239
PY1,10^3,73.89583333,2,Cat+,7,1
PY1,10^3,73.89583333,2,Cat+,8,1
PY1,10^3,73.89583333,2,Cat+,9,1
PY1,10^3,73.89583333,2,Cat+,10,1
PY1,10^3,73.89583333,2,Cat+,11,0.530063874
PY1,10^3,73.89583333,2,Cat+,12,1
PY1,10^5,79.58333333,1,Cat-,1,0.06374941
PY1,10^5,79.58333333,1,Cat-,2,0.077450473
PY1,10^5,79.58333333,1,Cat-,3,0.132727174
PY1,10^5,79.58333333,1,Cat-,4,0.065166761
PY1,10^5,79.58333333,1,Cat-,5,0.088316833
PY1,10^5,79.58333333,1,Cat-,6,0.167688507
PY1,10^5,79.58333333,1,Cat-,7,0.084064779
PY1,10^5,79.58333333,1,Cat-,8,0.091623986
PY1,10^5,79.58333333,1,Cat-,9,0.150680291
PY1,10^5,79.58333333,1,Cat-,10,0.077450473
PY1,10^5,79.58333333,1,Cat-,11,0.082647428
PY1,10^5,79.58333333,1,Cat-,12,0.150207841
PY1,10^5,79.58333333,2,Cat-,1,0.071781067
PY1,10^5,79.58333333,2,Cat-,2,0.087371932
PY1,10^5,79.58333333,2,Cat-,3,0.139813931
PY1,10^5,79.58333333,2,Cat-,4,0.070363716
PY1,10^5,79.58333333,2,Cat-,5,0.080285175
PY1,10^5,79.58333333,2,Cat-,6,0.177609966
PY1,10^5,79.58333333,2,Cat-,7,0.071781067
PY1,10^5,79.58333333,2,Cat-,8,0.059497356
PY1,10^5,79.58333333,2,Cat-,9,0.176192615
PY1,10^5,79.58333333,2,Cat-,10,0.072253518
PY1,10^5,79.58333333,2,Cat-,11,0.101072995
PY1,10^5,79.58333333,2,Cat-,12,0.16060175
PY1,10^5,79.58333333,3,Cat-,1,0.913687754
PY1,10^5,79.58333333,3,Cat-,2,0.496041564
PY1,10^5,79.58333333,3,Cat-,3,0.229107064
PY1,10^5,79.58333333,3,Cat-,4,0.831481378
PY1,10^5,79.58333333,3,Cat-,5,0.778566928
PY1,10^5,79.58333333,3,Cat-,6,0.265013298
PY1,10^5,79.58333333,3,Cat-,7,0.164853804
PY1,10^5,79.58333333,3,Cat-,8,0.164381354
PY1,10^5,79.58333333,3,Cat-,9,0.23524892
PY1,10^5,79.58333333,3,Cat-,10,0.116663859
PY1,10^5,79.58333333,3,Cat-,11,0.142176183
PY1,10^5,79.58333333,3,Cat-,12,0.197452885
PY1,10^3,79.58333333,1,Cat-,1,0.033772688
PY1,10^3,79.58333333,1,Cat-,2,0
PY1,10^3,79.58333333,1,Cat-,3,0
PY1,10^3,79.58333333,1,Cat-,4,0.018505291
PY1,10^3,79.58333333,1,Cat-,5,0
PY1,10^3,79.58333333,1,Cat-,6,0
PY1,10^3,79.58333333,1,Cat-,7,0
PY1,10^3,79.58333333,1,Cat-,8,0
PY1,10^3,79.58333333,1,Cat-,9,0
PY1,10^3,79.58333333,1,Cat-,10,0
PY1,10^3,79.58333333,1,Cat-,11,0
PY1,10^3,79.58333333,1,Cat-,12,0
PY1,10^3,79.58333333,1,Cat+,1,1
PY1,10^3,79.58333333,1,Cat+,2,1
PY1,10^3,79.58333333,1,Cat+,3,1
PY1,10^3,79.58333333,1,Cat+,4,0.704583951
PY1,10^3,79.58333333,1,Cat+,5,0.375857806
PY1,10^3,79.58333333,1,Cat+,6,0.449332155
PY1,10^3,79.58333333,1,Cat+,7,1
PY1,10^3,79.58333333,1,Cat+,8,1
PY1,10^3,79.58333333,1,Cat+,9,1
PY1,10^3,79.58333333,1,Cat+,10,1
PY1,10^3,79.58333333,1,Cat+,11,0.696473147
PY1,10^3,79.58333333,1,Cat+,12,1
PY1,10^3,79.58333333,2,Cat-,1,0
PY1,10^3,79.58333333,2,Cat-,2,0
PY1,10^3,79.58333333,2,Cat-,3,0
PY1,10^3,79.58333333,2,Cat-,4,0
PY1,10^3,79.58333333,2,Cat-,5,0
PY1,10^3,79.58333333,2,Cat-,6,0
PY1,10^3,79.58333333,2,Cat-,7,0
PY1,10^3,79.58333333,2,Cat-,8,0
PY1,10^3,79.58333333,2,Cat-,9,0
PY1,10^3,79.58333333,2,Cat-,10,0
PY1,10^3,79.58333333,2,Cat-,11,0
PY1,10^3,79.58333333,2,Cat-,12,0
PY1,10^3,79.58333333,2,Cat+,1,1
PY1,10^3,79.58333333,2,Cat+,2,0.306128377
PY1,10^3,79.58333333,2,Cat+,3,1
PY1,10^3,79.58333333,2,Cat+,4,1
PY1,10^3,79.58333333,2,Cat+,5,1
PY1,10^3,79.58333333,2,Cat+,6,0.801198889
PY1,10^3,79.58333333,2,Cat+,7,1
PY1,10^3,79.58333333,2,Cat+,8,1
PY1,10^3,79.58333333,2,Cat+,9,1
PY1,10^3,79.58333333,2,Cat+,10,1
PY1,10^3,79.58333333,2,Cat+,11,0.720959707
PY1,10^3,79.58333333,2,Cat+,12,1
PY1,10^3,79.58333333,3,Cat-,1,0
PY1,10^3,79.58333333,3,Cat-,2,0
PY1,10^3,79.58333333,3,Cat-,3,0
PY1,10^3,79.58333333,3,Cat-,4,0
PY1,10^3,79.58333333,3,Cat-,5,0
PY1,10^3,79.58333333,3,Cat-,6,0
PY1,10^3,79.58333333,3,Cat-,7,0
PY1,10^3,79.58333333,3,Cat-,8,0
PY1,10^3,79.58333333,3,Cat-,9,0
PY1,10^3,79.58333333,3,Cat-,10,0
PY1,10^3,79.58333333,3,Cat-,11,0
PY1,10^3,79.58333333,3,Cat-,12,0
PY1,10^3,79.58333333,3,Cat+,1,1
PY1,10^3,79.58333333,3,Cat+,2,0.739430892
PY1,10^3,79.58333333,3,Cat+,3,0.929584876
PY1,10^3,79.58333333,3,Cat+,4,1
PY1,10^3,79.58333333,3,Cat+,5,1
PY1,10^3,79.58333333,3,Cat+,6,1
PY1,10^3,79.58333333,3,Cat+,7,1
PY1,10^3,79.58333333,3,Cat+,8,1
PY1,10^3,79.58333333,3,Cat+,9,1
PY1,10^3,79.58333333,3,Cat+,10,1
PY1,10^3,79.58333333,3,Cat+,11,1
PY1,10^3,79.58333333,3,Cat+,12,0.977123372
PY1,10^3,86.83333333,1,Cat-,1,0.069375934
PY1,10^3,86.83333333,1,Cat-,2,0.011013089
PY1,10^3,86.83333333,1,Cat-,3,0.030148448
PY1,10^3,86.83333333,1,Cat-,4,0.056937951
PY1,10^3,86.83333333,1,Cat-,5,0.010534705
PY1,10^3,86.83333333,1,Cat-,6,0.032061984
PY1,10^3,86.83333333,1,Cat-,7,0.000967025
PY1,10^3,86.83333333,1,Cat-,8,0.008142785
PY1,10^3,86.83333333,1,Cat-,9,0.033497136
PY1,10^3,86.83333333,1,Cat-,10,0
PY1,10^3,86.83333333,1,Cat-,11,0.002880561
PY1,10^3,86.83333333,1,Cat-,12,0.030148448
PY1,10^3,86.83333333,1,Cat+,1,1
PY1,10^3,86.83333333,1,Cat+,2,1
PY1,10^3,86.83333333,1,Cat+,3,1
PY1,10^3,86.83333333,1,Cat+,4,0.782168067
PY1,10^3,86.83333333,1,Cat+,5,0.530538093
PY1,10^3,86.83333333,1,Cat+,6,0.583638715
PY1,10^3,86.83333333,1,Cat+,7,1
PY1,10^3,86.83333333,1,Cat+,8,1
PY1,10^3,86.83333333,1,Cat+,9,1
PY1,10^3,86.83333333,1,Cat+,10,1
PY1,10^3,86.83333333,1,Cat+,11,0.788865443
PY1,10^3,86.83333333,1,Cat+,12,1
PY1,10^3,86.83333333,2,Cat-,1,0
PY1,10^3,86.83333333,2,Cat-,2,0
PY1,10^3,86.83333333,2,Cat-,3,0
PY1,10^3,86.83333333,2,Cat-,4,0
PY1,10^3,86.83333333,2,Cat-,5,0
PY1,10^3,86.83333333,2,Cat-,6,0
PY1,10^3,86.83333333,2,Cat-,7,0
PY1,10^3,86.83333333,2,Cat-,8,
PY1,10^3,86.83333333,2,Cat-,9,0
PY1,10^3,86.83333333,2,Cat-,10,0
PY1,10^3,86.83333333,2,Cat-,11,0
PY1,10^3,86.83333333,2,Cat-,12,0
PY1,10^3,86.83333333,2,Cat+,1,1
PY1,10^3,86.83333333,2,Cat+,2,0.586987402
PY1,10^3,86.83333333,2,Cat+,3,1
PY1,10^3,86.83333333,2,Cat+,4,1
PY1,10^3,86.83333333,2,Cat+,5,1
PY1,10^3,86.83333333,2,Cat+,6,0.820917169
PY1,10^3,86.83333333,2,Cat+,7,1
PY1,10^3,86.83333333,2,Cat+,8,1
PY1,10^3,86.83333333,2,Cat+,9,1
PY1,10^3,86.83333333,2,Cat+,10,1
PY1,10^3,86.83333333,2,Cat+,11,0.784559987
PY1,10^3,86.83333333,2,Cat+,12,1
PY1,10^3,86.83333333,3,Cat-,1,0.00700996
PY1,10^3,86.83333333,3,Cat-,2,0.009043913
PY1,10^3,86.83333333,3,Cat-,3,0.024298565
PY1,10^3,86.83333333,3,Cat-,4,0.004976006
PY1,10^3,86.83333333,3,Cat-,5,0.005484495
PY1,10^3,86.83333333,3,Cat-,6,0.042604146
PY1,10^3,86.83333333,3,Cat-,7,0
PY1,10^3,86.83333333,3,Cat-,8,0.004467518
PY1,10^3,86.83333333,3,Cat-,9,0.034976821
PY1,10^3,86.83333333,3,Cat-,10,0.000399611
PY1,10^3,86.83333333,3,Cat-,11,0.002942053
PY1,10^3,86.83333333,3,Cat-,12,0.041078681
PY1,10^3,86.83333333,3,Cat+,1,1
PY1,10^3,86.83333333,3,Cat+,2,0.902457997
PY1,10^3,86.83333333,3,Cat+,3,1
PY1,10^3,86.83333333,3,Cat+,4,1
PY1,10^3,86.83333333,3,Cat+,5,1
PY1,10^3,86.83333333,3,Cat+,6,1
PY1,10^3,86.83333333,3,Cat+,7,1
PY1,10^3,86.83333333,3,Cat+,8,1
PY1,10^3,86.83333333,3,Cat+,9,1
PY1,10^3,86.83333333,3,Cat+,10,1
PY1,10^3,86.83333333,3,Cat+,11,1
PY1,10^3,86.83333333,3,Cat+,12,1
PY1,10^1,87.91666667,1,Cat-,1,0
PY1,10^1,87.91666667,1,Cat-,2,0
PY1,10^1,87.91666667,1,Cat-,3,0
PY1,10^1,87.91666667,1,Cat-,4,0
PY1,10^1,87.91666667,1,Cat-,5,0
PY1,10^1,87.91666667,1,Cat-,6,0
PY1,10^1,87.91666667,1,Cat-,7,0
PY1,10^1,87.91666667,1,Cat-,8,0
PY1,10^1,87.91666667,1,Cat-,9,0
PY1,10^1,87.91666667,1,Cat-,10,0
PY1,10^1,87.91666667,1,Cat-,11,0
PY1,10^1,87.91666667,1,Cat-,12,0
PY1,10^1,87.91666667,1,Cat+,1,0
PY1,10^1,87.91666667,1,Cat+,2,0
PY1,10^1,87.91666667,1,Cat+,3,0
PY1,10^1,87.91666667,1,Cat+,4,0
PY1,10^1,87.91666667,1,Cat+,5,0
