Specie,CellDensity,Day,N,Condition,ID,Nitrite
PY1,10^1,6.875,3,noCFS_Cat_ctrl,7,0
PY1,10^1,6.875,3,noCFS_Cat_ctrl,8,0
PY1,10^1,6.875,3,noCFS_Cat_ctrl,9,0
PY1,10^1,6.875,3,noCFS_Cat_ctrl,10,0
PY1,10^1,6.875,3,noCFS_Cat_ctrl,11,0
PY1,10^1,6.875,3,noCFS_Cat_ctrl,12,0
PY1,10^0,6.875,1,CFS_Cat,1,0.105877935
PY1,10^0,6.875,1,CFS_Cat,2,0.100849288
PY1,10^0,6.875,1,CFS_Cat,3,0.102525503
PY1,10^0,6.875,1,CFS_Cat,4,0.105458881
PY1,10^0,6.875,1,CFS_Cat,5,0.104201719
PY1,10^0,6.875,1,CFS_Cat,6,0.098334964
PY1,10^0,6.875,1,CFS_Cat,7,0.099592126
PY1,10^0,6.875,1,CFS_Cat,8,0.093306317
PY1,10^0,6.875,1,CFS_Cat,9,0.101268342
PY1,10^0,6.875,1,CFS_Cat,10,0.10964942
PY1,10^0,6.875,1,CFS_Cat,11,0.10001118
PY1,10^0,6.875,1,CFS_Cat,12,0.100430234
PY1,10^0,6.875,2,CFS_Cat,1,0.094982533
PY1,10^0,6.875,2,CFS_Cat,2,0.096658749
PY1,10^0,6.875,2,CFS_Cat,3,0.09791591
PY1,10^0,6.875,2,CFS_Cat,4,0.09791591
PY1,10^0,6.875,2,CFS_Cat,5,0.097496856
PY1,10^0,6.875,2,CFS_Cat,6,0.100430234
PY1,10^0,6.875,2,CFS_Cat,7,0.094563479
PY1,10^0,6.875,2,CFS_Cat,8,0.092887263
PY1,10^0,6.875,2,CFS_Cat,9,0.09037294
PY1,10^0,6.875,2,CFS_Cat,10,0.095401587
PY1,10^0,6.875,2,CFS_Cat,11,0.093725371
PY1,10^0,6.875,2,CFS_Cat,12,0.100430234
PY1,10^0,6.875,3,CFS_Cat,1,0.097496856
PY1,10^0,6.875,3,CFS_Cat,2,0.093725371
PY1,10^0,6.875,3,CFS_Cat,3,0.091630102
PY1,10^0,6.875,3,CFS_Cat,4,0.099173072
PY1,10^0,6.875,3,CFS_Cat,5,0.100849288
PY1,10^0,6.875,3,CFS_Cat,6,0.101268342
PY1,10^0,6.875,3,CFS_Cat,7,0.101268342
PY1,10^0,6.875,3,CFS_Cat,8,0.102106449
PY1,10^0,6.875,3,CFS_Cat,9,0.092468209
PY1,10^0,6.875,3,CFS_Cat,10,0.089534832
PY1,10^0,6.875,3,CFS_Cat,11,0.097077802
PY1,10^0,6.875,3,CFS_Cat,12,0.085763347
PY1,10^5,7.833333333,1,CFS_Cat,1,0.224878167
PY1,10^5,7.833333333,1,CFS_Cat,2,0.22965392
PY1,10^5,7.833333333,1,CFS_Cat,3,0.237295123
PY1,10^5,7.833333333,1,CFS_Cat,4,0.237295123
PY1,10^5,7.833333333,1,CFS_Cat,5,0.223445442
PY1,10^5,7.833333333,1,CFS_Cat,6,0.233474521
PY1,10^5,7.833333333,1,CFS_Cat,7,0.226310893
PY1,10^5,7.833333333,1,CFS_Cat,8,0.223923017
PY1,10^5,7.833333333,1,CFS_Cat,9,0.225355743
PY1,10^5,7.833333333,1,CFS_Cat,10,0.228698769
PY1,10^5,7.833333333,1,CFS_Cat,11,0.220102415
PY1,10^5,7.833333333,1,CFS_Cat,12,0.227266043
PY1,10^5,7.833333333,1,noCFS_Cat_ctrl,1,0.042922008
PY1,10^5,7.833333333,1,noCFS_Cat_ctrl,2,0.04674261
PY1,10^5,7.833333333,1,noCFS_Cat_ctrl,3,0.036235955
PY1,10^5,7.833333333,1,noCFS_Cat_ctrl,4,0.04674261
PY1,10^5,7.833333333,1,noCFS_Cat_ctrl,5,0.044832309
PY1,10^5,7.833333333,1,noCFS_Cat_ctrl,6,0.047220185
PY1,10^5,7.833333333,1,noCFS_Cat_ctrl,7,0.047697761
PY1,10^5,7.833333333,1,noCFS_Cat_ctrl,8,0.043877159
PY1,10^5,7.833333333,1,noCFS_Cat_ctrl,9,0.042922008
PY1,10^5,7.833333333,1,noCFS_Cat_ctrl,10,0.043399584
PY1,10^5,7.833333333,1,noCFS_Cat_ctrl,11,0.040534132
PY1,10^5,7.833333333,1,noCFS_Cat_ctrl,12,0.041011708
PY1,10^5,7.833333333,2,CFS_Cat,1,0.17568792
PY1,10^5,7.833333333,2,CFS_Cat,2,0.189060026
PY1,10^5,7.833333333,2,CFS_Cat,3,0.170912167
PY1,10^5,7.833333333,2,CFS_Cat,4,0.185716999
PY1,10^5,7.833333333,2,CFS_Cat,5,0.184761849
PY1,10^5,7.833333333,2,CFS_Cat,6,0.178075796
PY1,10^5,7.833333333,2,CFS_Cat,7,0.176165495
PY1,10^5,7.833333333,2,CFS_Cat,8,0.182851548
PY1,10^5,7.833333333,2,CFS_Cat,9,0.183806698
PY1,10^5,7.833333333,2,CFS_Cat,10,0.193835778
PY1,10^5,7.833333333,2,CFS_Cat,11,0.168524291
PY1,10^5,7.833333333,2,CFS_Cat,12,0.199566681
PY1,10^5,7.833333333,2,noCFS_Cat_ctrl,1,0.019520823
PY1,10^5,7.833333333,2,noCFS_Cat_ctrl,2,0.01474507
PY1,10^5,7.833333333,2,noCFS_Cat_ctrl,3,0.015700221
PY1,10^5,7.833333333,2,noCFS_Cat_ctrl,4,0.017132946
PY1,10^5,7.833333333,2,noCFS_Cat_ctrl,5,0.01283477
PY1,10^5,7.833333333,2,noCFS_Cat_ctrl,6,0.015700221
PY1,10^5,7.833333333,2,noCFS_Cat_ctrl,7,0.018088097
PY1,10^5,7.833333333,2,noCFS_Cat_ctrl,8,0.019043247
PY1,10^5,7.833333333,2,noCFS_Cat_ctrl,9,0.015700221
PY1,10^5,7.833333333,2,noCFS_Cat_ctrl,10,0.020475973
PY1,10^5,7.833333333,2,noCFS_Cat_ctrl,11,0.017132946
PY1,10^5,7.833333333,2,noCFS_Cat_ctrl,12,0.01474507
PY1,10^5,7.833333333,3,CFS_Cat,1,0.210239702
PY1,10^5,7.833333333,3,CFS_Cat,2,0.217533898
PY1,10^5,7.833333333,3,CFS_Cat,3,0.211955983
PY1,10^5,7.833333333,3,CFS_Cat,4,0.20766528
PY1,10^5,7.833333333,3,CFS_Cat,5,0.199512942
PY1,10^5,7.833333333,3,CFS_Cat,6,0.200371083
PY1,10^5,7.833333333,3,CFS_Cat,7,0.178917564
PY1,10^5,7.833333333,3,CFS_Cat,8,0.199942013
PY1,10^5,7.833333333,3,CFS_Cat,9,0.200371083
PY1,10^5,7.833333333,3,CFS_Cat,10,0.209810631
PY1,10^5,7.833333333,3,CFS_Cat,11,0.203374576
PY1,10^5,7.833333333,3,CFS_Cat,12,0.204232717
PY1,10^5,7.833333333,3,noCFS_Cat_ctrl,1,0.047192958
PY1,10^5,7.833333333,3,noCFS_Cat_ctrl,2,0.037324339
PY1,10^5,7.833333333,3,noCFS_Cat_ctrl,3,0.039898761
PY1,10^5,7.833333333,3,noCFS_Cat_ctrl,4,0.035178987
PY1,10^5,7.833333333,3,noCFS_Cat_ctrl,5,0.036037128
PY1,10^5,7.833333333,3,noCFS_Cat_ctrl,6,0.03775341
PY1,10^5,7.833333333,3,noCFS_Cat_ctrl,7,0.039040621
PY1,10^5,7.833333333,3,noCFS_Cat_ctrl,8,0.030459213
PY1,10^5,7.833333333,3,noCFS_Cat_ctrl,9,0.033891776
PY1,10^5,7.833333333,3,noCFS_Cat_ctrl,10,0.036895269
PY1,10^5,7.833333333,3,noCFS_Cat_ctrl,11,0.033891776
PY1,10^5,7.833333333,3,noCFS_Cat_ctrl,12,0.032604565
PY1,10^5,9.875,1,CFS_Cat,1,0.398897304
PY1,10^5,9.875,1,CFS_Cat,2,0.381824945
PY1,10^5,9.875,1,CFS_Cat,3,0.395566112
PY1,10^5,9.875,1,CFS_Cat,4,0.365585384
PY1,10^5,9.875,1,CFS_Cat,5,0.368083778
PY1,10^5,9.875,1,CFS_Cat,6,0.368500177
PY1,10^5,9.875,1,CFS_Cat,7,0.354759009
PY1,10^5,9.875,1,CFS_Cat,8,0.343932635
PY1,10^5,9.875,1,CFS_Cat,9,0.348096625
PY1,10^5,9.875,1,CFS_Cat,10,0.329775069
PY1,10^5,9.875,1,CFS_Cat,11,0.355175408
PY1,10^5,9.875,1,CFS_Cat,12,0.367667379
PY1,10^5,9.875,1,noCFS_Cat_ctrl,1,0.089929238
PY1,10^5,9.875,1,noCFS_Cat_ctrl,2,0.080352061
PY1,10^5,9.875,1,noCFS_Cat_ctrl,3,0.094509627
PY1,10^5,9.875,1,noCFS_Cat_ctrl,4,0.088263642
PY1,10^5,9.875,1,noCFS_Cat_ctrl,5,0.082017657
PY1,10^5,9.875,1,noCFS_Cat_ctrl,6,0.075771672
PY1,10^5,9.875,1,noCFS_Cat_ctrl,7,0.077853667
PY1,10^5,9.875,1,noCFS_Cat_ctrl,8,0.069942086
PY1,10^5,9.875,1,noCFS_Cat_ctrl,9,0.082434056
PY1,10^5,9.875,1,noCFS_Cat_ctrl,10,0.078686465
PY1,10^5,9.875,1,noCFS_Cat_ctrl,11,0.079102864
PY1,10^5,9.875,1,noCFS_Cat_ctrl,12,0.068692889
PY1,10^5,9.875,2,CFS_Cat,1,0.28688597
PY1,10^5,9.875,2,CFS_Cat,2,0.281889182
PY1,10^5,9.875,2,CFS_Cat,3,0.285220374
PY1,10^5,9.875,2,CFS_Cat,4,0.277725192
PY1,10^5,9.875,2,CFS_Cat,5,0.285220374
PY1,10^5,9.875,2,CFS_Cat,6,0.286469571
PY1,10^5,9.875,2,CFS_Cat,7,0.293964754
PY1,10^5,9.875,2,CFS_Cat,8,0.273144803
PY1,10^5,9.875,2,CFS_Cat,9,0.283554778
PY1,10^5,9.875,2,CFS_Cat,10,0.283138379
PY1,10^5,9.875,2,CFS_Cat,11,0.300210739
PY1,10^5,9.875,2,CFS_Cat,12,0.283554778
PY1,10^5,9.875,2,noCFS_Cat_ctrl,1,0.050371332
PY1,10^5,9.875,2,noCFS_Cat_ctrl,2,0.04704014
PY1,10^5,9.875,2,noCFS_Cat_ctrl,3,0.050371332
PY1,10^5,9.875,2,noCFS_Cat_ctrl,4,0.045790943
PY1,10^5,9.875,2,noCFS_Cat_ctrl,5,0.046623741
PY1,10^5,9.875,2,noCFS_Cat_ctrl,6,0.044958145
PY1,10^5,9.875,2,noCFS_Cat_ctrl,7,0.052453327
PY1,10^5,9.875,2,noCFS_Cat_ctrl,8,0.044958145
PY1,10^5,9.875,2,noCFS_Cat_ctrl,9,0.046623741
PY1,10^5,9.875,2,noCFS_Cat_ctrl,10,0.04287615
PY1,10^5,9.875,2,noCFS_Cat_ctrl,11,0.042043352
PY1,10^5,9.875,2,noCFS_Cat_ctrl,12,0.042459751
PY1,10^5,9.875,3,CFS_Cat,1,0.337121773
PY1,10^5,9.875,3,CFS_Cat,2,0.327556789
PY1,10^5,9.875,3,CFS_Cat,3,0.354885316
PY1,10^5,9.875,3,CFS_Cat,4,0.335755347
PY1,10^5,9.875,3,CFS_Cat,5,0.338032724
PY1,10^5,9.875,3,CFS_Cat,6,0.348964135
PY1,10^5,9.875,3,CFS_Cat,7,0.343042954
PY1,10^5,9.875,3,CFS_Cat,8,0.313437051
PY1,10^5,9.875,3,CFS_Cat,9,0.346231282
PY1,10^5,9.875,3,CFS_Cat,10,0.353063414
PY1,10^5,9.875,3,CFS_Cat,11,0.348964135
PY1,10^5,9.875,3,CFS_Cat,12,0.339854626
PY1,10^5,9.875,3,noCFS_Cat_ctrl,1,0.06793579
PY1,10^5,9.875,3,noCFS_Cat_ctrl,2,0.062014609
PY1,10^5,9.875,3,noCFS_Cat_ctrl,3,0.058370806
PY1,10^5,9.875,3,noCFS_Cat_ctrl,4,0.065658413
PY1,10^5,9.875,3,noCFS_Cat_ctrl,5,0.066113888
PY1,10^5,9.875,3,noCFS_Cat_ctrl,6,0.065658413
PY1,10^5,9.875,3,noCFS_Cat_ctrl,7,0.065658413
PY1,10^5,9.875,3,noCFS_Cat_ctrl,8,0.06292556
PY1,10^5,9.875,3,noCFS_Cat_ctrl,9,0.062470085
PY1,10^5,9.875,3,noCFS_Cat_ctrl,10,0.060192707
PY1,10^5,9.875,3,noCFS_Cat_ctrl,11,0.058826281
PY1,10^5,9.875,3,noCFS_Cat_ctrl,12,0.058370806
PY1,10^5,12.64583333,1,CFS_Cat,1,0.715563007
PY1,10^5,12.64583333,1,CFS_Cat,2,0.648997009
PY1,10^5,12.64583333,1,CFS_Cat,3,0.795871663
PY1,10^5,12.64583333,1,CFS_Cat,4,0.67304666
PY1,10^5,12.64583333,1,CFS_Cat,5,0.642984596
PY1,10^5,12.64583333,1,CFS_Cat,6,0.658874544
PY1,10^5,12.64583333,1,CFS_Cat,7,0.639548932
PY1,10^5,12.64583333,1,CFS_Cat,8,0.612922532
PY1,10^5,12.64583333,1,CFS_Cat,9,0.667034247
PY1,10^5,12.64583333,1,CFS_Cat,10,0.659304002
PY1,10^5,12.64583333,1,CFS_Cat,11,0.682924195
PY1,10^5,12.64583333,1,CFS_Cat,12,0.724152168
PY1,10^5,12.64583333,1,noCFS_Cat_ctrl,1,0.103155822
PY1,10^5,12.64583333,1,noCFS_Cat_ctrl,2,0.10573257
PY1,10^5,12.64583333,1,noCFS_Cat_ctrl,3,0.089842622
PY1,10^5,12.64583333,1,noCFS_Cat_ctrl,4,0.110027151
PY1,10^5,12.64583333,1,noCFS_Cat_ctrl,5,0.098861242
PY1,10^5,12.64583333,1,noCFS_Cat_ctrl,6,0.096284493
PY1,10^5,12.64583333,1,noCFS_Cat_ctrl,7,0.112603899
PY1,10^5,12.64583333,1,noCFS_Cat_ctrl,8,0.105303112
PY1,10^5,12.64583333,1,noCFS_Cat_ctrl,9,0.096284493
PY1,10^5,12.64583333,1,noCFS_Cat_ctrl,10,0.104014738
PY1,10^5,12.64583333,1,noCFS_Cat_ctrl,11,0.103155822
PY1,10^5,12.64583333,1,noCFS_Cat_ctrl,12,0.091560455
PY1,10^5,12.64583333,2,CFS_Cat,1,0.573841849
PY1,10^5,12.64583333,2,CFS_Cat,2,0.571694559
PY1,10^5,12.64583333,2,CFS_Cat,3,0.627524106
PY1,10^5,12.64583333,2,CFS_Cat,4,0.532184418
PY1,10^5,12.64583333,2,CFS_Cat,5,0.54506816
PY1,10^5,12.64583333,2,CFS_Cat,6,0.524024715
PY1,10^5,12.64583333,2,CFS_Cat,7,0.523165799
PY1,10^5,12.64583333,2,CFS_Cat,8,0.515865012
PY1,10^5,12.64583333,2,CFS_Cat,9,0.534761166
PY1,10^5,12.64583333,2,CFS_Cat,10,0.551510031
PY1,10^5,12.64583333,2,CFS_Cat,11,0.505558019
PY1,10^5,12.64583333,2,CFS_Cat,12,0.578565888
PY1,10^5,12.64583333,2,noCFS_Cat_ctrl,1,0.05720381
PY1,10^5,12.64583333,2,noCFS_Cat_ctrl,2,0.047755733
PY1,10^5,12.64583333,2,noCFS_Cat_ctrl,3,0.052050314
PY1,10^5,12.64583333,2,noCFS_Cat_ctrl,4,0.057633268
PY1,10^5,12.64583333,2,noCFS_Cat_ctrl,5,0.046467359
PY1,10^5,12.64583333,2,noCFS_Cat_ctrl,6,0.046037901
PY1,10^5,12.64583333,2,noCFS_Cat_ctrl,7,0.058921642
PY1,10^5,12.64583333,2,noCFS_Cat_ctrl,8,0.058062726
PY1,10^5,12.64583333,2,noCFS_Cat_ctrl,9,0.054627062
PY1,10^5,12.64583333,2,noCFS_Cat_ctrl,10,0.05505652
PY1,10^5,12.64583333,2,noCFS_Cat_ctrl,11,0.055915436
PY1,10^5,12.64583333,2,noCFS_Cat_ctrl,12,0.048185191
PY1,10^5,12.64583333,3,CFS_Cat,1,0.644461048
PY1,10^5,12.64583333,3,CFS_Cat,2,0.683101797
PY1,10^5,12.64583333,3,CFS_Cat,3,0.670921561
PY1,10^5,12.64583333,3,CFS_Cat,4,0.622620625
PY1,10^5,12.64583333,3,CFS_Cat,5,0.646561089
PY1,10^5,12.64583333,3,CFS_Cat,6,0.639420951
PY1,10^5,12.64583333,3,CFS_Cat,7,0.640260967
PY1,10^5,12.64583333,3,CFS_Cat,8,0.689821927
PY1,10^5,12.64583333,3,CFS_Cat,9,0.647821113
PY1,10^5,12.64583333,3,CFS_Cat,10,0.665881463
PY1,10^5,12.64583333,3,CFS_Cat,11,0.683941813
PY1,10^5,12.64583333,3,CFS_Cat,12,0.624300658
PY1,10^5,12.64583333,3,noCFS_Cat_ctrl,1,0.099290487
PY1,10^5,12.64583333,3,noCFS_Cat_ctrl,2,0.084590202
PY1,10^5,12.64583333,3,noCFS_Cat_ctrl,3,0.090890324
PY1,10^5,12.64583333,3,noCFS_Cat_ctrl,4,0.084590202
PY1,10^5,12.64583333,3,noCFS_Cat_ctrl,5,0.091730341
PY1,10^5,12.64583333,3,noCFS_Cat_ctrl,6,0.079130097
PY1,10^5,12.64583333,3,noCFS_Cat_ctrl,7,0.094670398
PY1,10^5,12.64583333,3,noCFS_Cat_ctrl,8,0.075350023
PY1,10^5,12.64583333,3,noCFS_Cat_ctrl,9,0.080810129
PY1,10^5,12.64583333,3,noCFS_Cat_ctrl,10,0.077870072
PY1,10^5,12.64583333,3,noCFS_Cat_ctrl,11,0.077870072
PY1,10^5,12.64583333,3,noCFS_Cat_ctrl,12,0.072409966
PY1,10^3,12.64583333,1,CFS_Cat,1,0.107685874
PY1,10^3,12.64583333,1,CFS_Cat,2,0.11097763
PY1,10^3,12.64583333,1,CFS_Cat,3,0.102748241
PY1,10^3,12.64583333,1,CFS_Cat,4,0.111800569
PY1,10^3,12.64583333,1,CFS_Cat,5,0.107274405
PY1,10^3,12.64583333,1,CFS_Cat,6,0.109743222
PY1,10^3,12.64583333,1,CFS_Cat,7,0.109331752
PY1,10^3,12.64583333,1,CFS_Cat,8,0.11097763
PY1,10^3,12.64583333,1,CFS_Cat,9,0.10357118
PY1,10^3,12.64583333,1,CFS_Cat,10,0.109743222
PY1,10^3,12.64583333,1,CFS_Cat,11,0.106039996
PY1,10^3,12.64583333,1,CFS_Cat,12,0.107274405
PY1,10^3,12.64583333,1,noCFS_Cat_ctrl,1,0
PY1,10^3,12.64583333,1,noCFS_Cat_ctrl,2,0
PY1,10^3,12.64583333,1,noCFS_Cat_ctrl,3,0
PY1,10^3,12.64583333,1,noCFS_Cat_ctrl,4,0
PY1,10^3,12.64583333,1,noCFS_Cat_ctrl,5,0
PY1,10^3,12.64583333,1,noCFS_Cat_ctrl,6,0
PY1,10^3,12.64583333,1,noCFS_Cat_ctrl,7,0
PY1,10^3,12.64583333,1,noCFS_Cat_ctrl,8,0
PY1,10^3,12.64583333,1,noCFS_Cat_ctrl,9,0
PY1,10^3,12.64583333,1,noCFS_Cat_ctrl,10,0
PY1,10^3,12.64583333,1,noCFS_Cat_ctrl,11,0
PY1,10^3,12.64583333,1,noCFS_Cat_ctrl,12,0
PY1,10^3,12.64583333,2,CFS_Cat,1,0.106039996
PY1,10^3,12.64583333,2,CFS_Cat,2,0.112212038
PY1,10^3,12.64583333,2,CFS_Cat,3,0.106862935
PY1,10^3,12.64583333,2,CFS_Cat,4,0.107274405
PY1,10^3,12.64583333,2,CFS_Cat,5,0.108508813
PY1,10^3,12.64583333,2,CFS_Cat,6,0.097399138
PY1,10^3,12.64583333,2,CFS_Cat,7,0.108920283
PY1,10^3,12.64583333,2,CFS_Cat,8,0.105628527
PY1,10^3,12.64583333,2,CFS_Cat,9,0.105628527
PY1,10^3,12.64583333,2,CFS_Cat,10,0.101925302
PY1,10^3,12.64583333,2,CFS_Cat,11,0.107274405
PY1,10^3,12.64583333,2,CFS_Cat,12,0.092461504
PY1,10^3,12.64583333,2,noCFS_Cat_ctrl,1,0
PY1,10^3,12.64583333,2,noCFS_Cat_ctrl,2,0
PY1,10^3,12.64583333,2,noCFS_Cat_ctrl,3,0
PY1,10^3,12.64583333,2,noCFS_Cat_ctrl,4,0
PY1,10^3,12.64583333,2,noCFS_Cat_ctrl,5,0
PY1,10^3,12.64583333,2,noCFS_Cat_ctrl,6,0
PY1,10^3,12.64583333,2,noCFS_Cat_ctrl,7,0
PY1,10^3,12.64583333,2,noCFS_Cat_ctrl,8,0
PY1,10^3,12.64583333,2,noCFS_Cat_ctrl,9,0
PY1,10^3,12.64583333,2,noCFS_Cat_ctrl,10,0
PY1,10^3,12.64583333,2,noCFS_Cat_ctrl,11,0
PY1,10^3,12.64583333,2,noCFS_Cat_ctrl,12,0
PY1,10^3,12.64583333,3,CFS_Cat,1,0.094252143
PY1,10^3,12.64583333,3,CFS_Cat,2,0.112631181
PY1,10^3,12.64583333,3,CFS_Cat,3,0.092581321
PY1,10^3,12.64583333,3,CFS_Cat,4,0.092581321
PY1,10^3,12.64583333,3,CFS_Cat,5,0.105530189
PY1,10^3,12.64583333,3,CFS_Cat,6,0.09174591
PY1,10^3,12.64583333,3,CFS_Cat,7,0.100517724
PY1,10^3,12.64583333,3,CFS_Cat,8,0.099264607
PY1,10^3,12.64583333,3,CFS_Cat,9,0.095087553
PY1,10^3,12.64583333,3,CFS_Cat,10,0.106783305
PY1,10^3,12.64583333,3,CFS_Cat,11,0.102188545
PY1,10^3,12.64583333,3,CFS_Cat,12,0.100517724
PY1,10^3,12.64583333,3,noCFS_Cat_ctrl,1,0
PY1,10^3,12.64583333,3,noCFS_Cat_ctrl,2,0
PY1,10^3,12.64583333,3,noCFS_Cat_ctrl,3,0
PY1,10^3,12.64583333,3,noCFS_Cat_ctrl,4,0
PY1,10^3,12.64583333,3,noCFS_Cat_ctrl,5,0
PY1,10^3,12.64583333,3,noCFS_Cat_ctrl,6,0
PY1,10^3,12.64583333,3,noCFS_Cat_ctrl,7,0
PY1,10^3,12.64583333,3,noCFS_Cat_ctrl,8,0
PY1,10^3,12.64583333,3,noCFS_Cat_ctrl,9,0
PY1,10^3,12.64583333,3,noCFS_Cat_ctrl,10,0
PY1,10^3,12.64583333,3,noCFS_Cat_ctrl,11,0
PY1,10^3,12.64583333,3,noCFS_Cat_ctrl,12,0
PY1,10^0,15.60416667,1,CFS_Cat,1,0.144144158
PY1,10^0,15.60416667,1,CFS_Cat,2,0.147786093
PY1,10^0,15.60416667,1,CFS_Cat,3,0.145184711
PY1,10^0,15.60416667,1,CFS_Cat,4,0.144144158
PY1,10^0,15.60416667,1,CFS_Cat,5,0.144664434
PY1,10^0,15.60416667,1,CFS_Cat,6,0.141542776
PY1,10^0,15.60416667,1,CFS_Cat,7,0.143103605
PY1,10^0,15.60416667,1,CFS_Cat,8,0.137380564
PY1,10^0,15.60416667,1,CFS_Cat,9,0.141542776
PY1,10^0,15.60416667,1,CFS_Cat,10,0.14674554
PY1,10^0,15.60416667,1,CFS_Cat,11,0.139981946
PY1,10^0,15.60416667,1,CFS_Cat,12,0.144664434
PY1,10^0,15.60416667,2,CFS_Cat,1,0.140502223
PY1,10^0,15.60416667,2,CFS_Cat,2,0.14674554
PY1,10^0,15.60416667,2,CFS_Cat,3,0.136860288
PY1,10^0,15.60416667,2,CFS_Cat,4,0.136860288
PY1,10^0,15.60416667,2,CFS_Cat,5,0.140502223
PY1,10^0,15.60416667,2,CFS_Cat,6,0.142063052
PY1,10^0,15.60416667,2,CFS_Cat,7,0.128535865
PY1,10^0,15.60416667,2,CFS_Cat,8,0.13373863
PY1,10^0,15.60416667,2,CFS_Cat,9,0.13946167
PY1,10^0,15.60416667,2,CFS_Cat,10,0.137900841
PY1,10^0,15.60416667,2,CFS_Cat,11,0.136340012
PY1,10^0,15.60416667,2,CFS_Cat,12,0.138421117
PY1,10^0,15.60416667,3,CFS_Cat,1,0.140502223
PY1,10^0,15.60416667,3,CFS_Cat,2,0.141022499
PY1,10^0,15.60416667,3,CFS_Cat,3,0.121772272
PY1,10^0,15.60416667,3,CFS_Cat,4,0.145704987
PY1,10^0,15.60416667,3,CFS_Cat,5,0.137900841
PY1,10^0,15.60416667,3,CFS_Cat,6,0.128535865
PY1,10^0,15.60416667,3,CFS_Cat,7,0.143623881
PY1,10^0,15.60416667,3,CFS_Cat,8,0.141022499
PY1,10^0,15.60416667,3,CFS_Cat,9,0.128535865
PY1,10^0,15.60416667,3,CFS_Cat,10,0.138421117
PY1,10^0,15.60416667,3,CFS_Cat,11,0.135299459
PY1,10^0,15.60416667,3,CFS_Cat,12,0.130616971
PY1,10^3,15.60416667,1,CFS_Cat,1,0.193290954
PY1,10^3,15.60416667,1,CFS_Cat,2,0.171742971
PY1,10^3,15.60416667,1,CFS_Cat,3,0.179100819
PY1,10^3,15.60416667,1,CFS_Cat,4,0.172794092
PY1,10^3,15.60416667,1,CFS_Cat,5,0.182779743
PY1,10^3,15.60416667,1,CFS_Cat,6,0.17069185
PY1,10^3,15.60416667,1,CFS_Cat,7,0.173319652
PY1,10^3,15.60416667,1,CFS_Cat,8,0.169115168
PY1,10^3,15.60416667,1,CFS_Cat,9,0.169640728
PY1,10^3,15.60416667,1,CFS_Cat,10,0.169640728
PY1,10^3,15.60416667,1,CFS_Cat,11,0.172268531
PY1,10^3,15.60416667,1,CFS_Cat,12,0.168064047
PY1,10^3,15.60416667,2,CFS_Cat,1,0.158603956
PY1,10^3,15.60416667,2,CFS_Cat,2,0.160706199
PY1,10^3,15.60416667,2,CFS_Cat,3,0.159129517
PY1,10^3,15.60416667,2,CFS_Cat,4,0.138107094
PY1,10^3,15.60416667,2,CFS_Cat,5,0.15282279
PY1,10^3,15.60416667,2,CFS_Cat,6,0.156501714
PY1,10^3,15.60416667,2,CFS_Cat,7,0.145464942
PY1,10^3,15.60416667,2,CFS_Cat,8,0.149143866
PY1,10^3,15.60416667,2,CFS_Cat,9,0.146516063
PY1,10^3,15.60416667,2,CFS_Cat,10,0.153873911
PY1,10^3,15.60416667,2,CFS_Cat,11,0.154925033
PY1,10^3,15.60416667,2,CFS_Cat,12,0.149669427
PY1,10^3,15.60416667,3,CFS_Cat,1,0.179626379
PY1,10^3,15.60416667,3,CFS_Cat,2,0.165436244
PY1,10^3,15.60416667,3,CFS_Cat,3,0.161231759
PY1,10^3,15.60416667,3,CFS_Cat,4,0.166487365
PY1,10^3,15.60416667,3,CFS_Cat,5,0.164385123
PY1,10^3,15.60416667,3,CFS_Cat,6,0.154399472
PY1,10^3,15.60416667,3,CFS_Cat,7,0.157552835
PY1,10^3,15.60416667,3,CFS_Cat,8,0.160706199
PY1,10^3,15.60416667,3,CFS_Cat,9,0.147041624
PY1,10^3,15.60416667,3,CFS_Cat,10,0.15282279
PY1,10^3,15.60416667,3,CFS_Cat,11,0.150720548
PY1,10^3,15.60416667,3,CFS_Cat,12,0.149669427
PY1,10^5,15.60416667,1,CFS_Cat,1,1
PY1,10^5,15.60416667,1,CFS_Cat,2,1
PY1,10^5,15.60416667,1,CFS_Cat,3,1
PY1,10^5,15.60416667,1,CFS_Cat,4,1
PY1,10^5,15.60416667,1,CFS_Cat,5,0.969527611
PY1,10^5,15.60416667,1,CFS_Cat,6,1
PY1,10^5,15.60416667,1,CFS_Cat,7,0.99025357
PY1,10^5,15.60416667,1,CFS_Cat,8,0.911393821
PY1,10^5,15.60416667,1,CFS_Cat,9,0.981154369
PY1,10^5,15.60416667,1,CFS_Cat,10,1
PY1,10^5,15.60416667,1,CFS_Cat,11,1
PY1,10^5,15.60416667,1,CFS_Cat,12,1
PY1,10^5,15.60416667,1,noCFS_Cat_ctrl,1,0.159698648
PY1,10^5,15.60416667,1,noCFS_Cat_ctrl,2,0.155654558
PY1,10^5,15.60416667,1,noCFS_Cat_ctrl,3,0.143522289
PY1,10^5,15.60416667,1,noCFS_Cat_ctrl,4,0.166270294
PY1,10^5,15.60416667,1,noCFS_Cat_ctrl,5,0.154643536
PY1,10^5,15.60416667,1,noCFS_Cat_ctrl,6,0.151610468
